page_id,doc_id,pdf_name,pdf_path,page_idx,image_name,image_path,image_rel_path,dpi
fr3_product_manual:0166,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,166,page_0166.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0166.png,data/pages/fr3_product_manual/page_0166.png,160
fr3_product_manual:0167,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,167,page_0167.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0167.png,data/pages/fr3_product_manual/page_0167.png,160
fr3_product_manual:0168,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,168,page_0168.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0168.png,data/pages/fr3_product_manual/page_0168.png,160
fr3_product_manual:0169,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,169,page_0169.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0169.png,data/pages/fr3_product_manual/page_0169.png,160
fr3_product_manual:0170,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,170,page_0170.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0170.png,data/pages/fr3_product_manual/page_0170.png,160
fr3_product_manual:0171,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,171,page_0171.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0171.png,data/pages/fr3_product_manual/page_0171.png,160
fr3_product_manual:0172,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,172,page_0172.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0172.png,data/pages/fr3_product_manual/page_0172.png,160
fr3_product_manual:0173,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,173,page_0173.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0173.png,data/pages/fr3_product_manual/page_0173.png,160
fr3_product_manual:0174,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,174,page_0174.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0174.png,data/pages/fr3_product_manual/page_0174.png,160
fr3_product_manual:0175,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,175,page_0175.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0175.png,data/pages/fr3_product_manual/page_0175.png,160
fr3_product_manual:0176,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,176,page_0176.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0176.png,data/pages/fr3_product_manual/page_0176.png,160
fr3_product_manual:0177,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,177,page_0177.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0177.png,data/pages/fr3_product_manual/page_0177.png,160
fr3_product_manual:0178,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,178,page_0178.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0178.png,data/pages/fr3_product_manual/page_0178.png,160
fr3_product_manual:0179,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,179,page_0179.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0179.png,data/pages/fr3_product_manual/page_0179.png,160
fr3_product_manual:0180,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,180,page_0180.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0180.png,data/pages/fr3_product_manual/page_0180.png,160
fr3_product_manual:0181,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,181,page_0181.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0181.png,data/pages/fr3_product_manual/page_0181.png,160
fr3_product_manual:0182,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,182,page_0182.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0182.png,data/pages/fr3_product_manual/page_0182.png,160
fr3_product_manual:0183,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,183,page_0183.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0183.png,data/pages/fr3_product_manual/page_0183.png,160
fr3_product_manual:0184,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,184,page_0184.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0184.png,data/pages/fr3_product_manual/page_0184.png,160
fr3_product_manual:0185,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,185,page_0185.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0185.png,data/pages/fr3_product_manual/page_0185.png,160
fr3_product_manual:0186,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,186,page_0186.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0186.png,data/pages/fr3_product_manual/page_0186.png,160
fr3_product_manual:0187,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,187,page_0187.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0187.png,data/pages/fr3_product_manual/page_0187.png,160
fr3_product_manual:0188,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,188,page_0188.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0188.png,data/pages/fr3_product_manual/page_0188.png,160
fr3_product_manual:0189,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,189,page_0189.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0189.png,data/pages/fr3_product_manual/page_0189.png,160
fr3_product_manual:0190,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,190,page_0190.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0190.png,data/pages/fr3_product_manual/page_0190.png,160
fr3_product_manual:0191,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,191,page_0191.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0191.png,data/pages/fr3_product_manual/page_0191.png,160
fr3_product_manual:0192,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,192,page_0192.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0192.png,data/pages/fr3_product_manual/page_0192.png,160
fr3_product_manual:0193,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,193,page_0193.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0193.png,data/pages/fr3_product_manual/page_0193.png,160
fr3_product_manual:0194,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,194,page_0194.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0194.png,data/pages/fr3_product_manual/page_0194.png,160
fr3_product_manual:0195,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,195,page_0195.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0195.png,data/pages/fr3_product_manual/page_0195.png,160
fr3_product_manual:0196,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,196,page_0196.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0196.png,data/pages/fr3_product_manual/page_0196.png,160
fr3_product_manual:0197,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,197,page_0197.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0197.png,data/pages/fr3_product_manual/page_0197.png,160
fr3_product_manual:0198,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,198,page_0198.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0198.png,data/pages/fr3_product_manual/page_0198.png,160
fr3_product_manual:0199,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,199,page_0199.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0199.png,data/pages/fr3_product_manual/page_0199.png,160
fr3_product_manual:0200,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,200,page_0200.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0200.png,data/pages/fr3_product_manual/page_0200.png,160
fr3_product_manual:0201,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,201,page_0201.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0201.png,data/pages/fr3_product_manual/page_0201.png,160
fr3_product_manual:0202,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,202,page_0202.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0202.png,data/pages/fr3_product_manual/page_0202.png,160
fr3_product_manual:0203,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,203,page_0203.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0203.png,data/pages/fr3_product_manual/page_0203.png,160
fr3_product_manual:0204,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,204,page_0204.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0204.png,data/pages/fr3_product_manual/page_0204.png,160
fr3_product_manual:0205,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,205,page_0205.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0205.png,data/pages/fr3_product_manual/page_0205.png,160
fr3_product_manual:0206,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,206,page_0206.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0206.png,data/pages/fr3_product_manual/page_0206.png,160
fr3_product_manual:0207,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,207,page_0207.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0207.png,data/pages/fr3_product_manual/page_0207.png,160
fr3_product_manual:0208,fr3_product_manual,fr3_product_manual.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/fr3_product_manual.pdf,208,page_0208.png,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,data/pages/fr3_product_manual/page_0208.png,160
intel_realsense_d400_datasheet:0000,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,0,page_0000.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0000.png,data/pages/intel_realsense_d400_datasheet/page_0000.png,160
intel_realsense_d400_datasheet:0001,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,1,page_0001.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0001.png,data/pages/intel_realsense_d400_datasheet/page_0001.png,160
intel_realsense_d400_datasheet:0002,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,2,page_0002.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0002.png,data/pages/intel_realsense_d400_datasheet/page_0002.png,160
intel_realsense_d400_datasheet:0003,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,3,page_0003.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0003.png,data/pages/intel_realsense_d400_datasheet/page_0003.png,160
intel_realsense_d400_datasheet:0004,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,4,page_0004.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0004.png,data/pages/intel_realsense_d400_datasheet/page_0004.png,160
intel_realsense_d400_datasheet:0005,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,5,page_0005.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0005.png,data/pages/intel_realsense_d400_datasheet/page_0005.png,160
intel_realsense_d400_datasheet:0006,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,6,page_0006.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0006.png,data/pages/intel_realsense_d400_datasheet/page_0006.png,160
intel_realsense_d400_datasheet:0007,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,7,page_0007.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0007.png,data/pages/intel_realsense_d400_datasheet/page_0007.png,160
intel_realsense_d400_datasheet:0008,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,8,page_0008.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0008.png,data/pages/intel_realsense_d400_datasheet/page_0008.png,160
intel_realsense_d400_datasheet:0009,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,9,page_0009.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0009.png,data/pages/intel_realsense_d400_datasheet/page_0009.png,160
intel_realsense_d400_datasheet:0010,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,10,page_0010.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0010.png,data/pages/intel_realsense_d400_datasheet/page_0010.png,160
intel_realsense_d400_datasheet:0011,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,11,page_0011.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0011.png,data/pages/intel_realsense_d400_datasheet/page_0011.png,160
intel_realsense_d400_datasheet:0012,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,12,page_0012.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0012.png,data/pages/intel_realsense_d400_datasheet/page_0012.png,160
intel_realsense_d400_datasheet:0013,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,13,page_0013.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0013.png,data/pages/intel_realsense_d400_datasheet/page_0013.png,160
intel_realsense_d400_datasheet:0014,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,14,page_0014.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0014.png,data/pages/intel_realsense_d400_datasheet/page_0014.png,160
intel_realsense_d400_datasheet:0015,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,15,page_0015.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0015.png,data/pages/intel_realsense_d400_datasheet/page_0015.png,160
intel_realsense_d400_datasheet:0016,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,16,page_0016.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0016.png,data/pages/intel_realsense_d400_datasheet/page_0016.png,160
intel_realsense_d400_datasheet:0017,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,17,page_0017.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0017.png,data/pages/intel_realsense_d400_datasheet/page_0017.png,160
intel_realsense_d400_datasheet:0018,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,18,page_0018.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0018.png,data/pages/intel_realsense_d400_datasheet/page_0018.png,160
intel_realsense_d400_datasheet:0019,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,19,page_0019.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0019.png,data/pages/intel_realsense_d400_datasheet/page_0019.png,160
intel_realsense_d400_datasheet:0020,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,20,page_0020.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0020.png,data/pages/intel_realsense_d400_datasheet/page_0020.png,160
intel_realsense_d400_datasheet:0021,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,21,page_0021.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0021.png,data/pages/intel_realsense_d400_datasheet/page_0021.png,160
intel_realsense_d400_datasheet:0022,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,22,page_0022.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0022.png,data/pages/intel_realsense_d400_datasheet/page_0022.png,160
intel_realsense_d400_datasheet:0023,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,23,page_0023.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0023.png,data/pages/intel_realsense_d400_datasheet/page_0023.png,160
intel_realsense_d400_datasheet:0024,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,24,page_0024.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0024.png,data/pages/intel_realsense_d400_datasheet/page_0024.png,160
intel_realsense_d400_datasheet:0025,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,25,page_0025.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0025.png,data/pages/intel_realsense_d400_datasheet/page_0025.png,160
intel_realsense_d400_datasheet:0026,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,26,page_0026.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0026.png,data/pages/intel_realsense_d400_datasheet/page_0026.png,160
intel_realsense_d400_datasheet:0027,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,27,page_0027.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0027.png,data/pages/intel_realsense_d400_datasheet/page_0027.png,160
intel_realsense_d400_datasheet:0028,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,28,page_0028.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0028.png,data/pages/intel_realsense_d400_datasheet/page_0028.png,160
intel_realsense_d400_datasheet:0029,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,29,page_0029.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0029.png,data/pages/intel_realsense_d400_datasheet/page_0029.png,160
intel_realsense_d400_datasheet:0030,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,30,page_0030.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0030.png,data/pages/intel_realsense_d400_datasheet/page_0030.png,160
intel_realsense_d400_datasheet:0031,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,31,page_0031.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0031.png,data/pages/intel_realsense_d400_datasheet/page_0031.png,160
intel_realsense_d400_datasheet:0032,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,32,page_0032.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0032.png,data/pages/intel_realsense_d400_datasheet/page_0032.png,160
intel_realsense_d400_datasheet:0033,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,33,page_0033.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0033.png,data/pages/intel_realsense_d400_datasheet/page_0033.png,160
intel_realsense_d400_datasheet:0034,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,34,page_0034.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0034.png,data/pages/intel_realsense_d400_datasheet/page_0034.png,160
intel_realsense_d400_datasheet:0035,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,35,page_0035.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0035.png,data/pages/intel_realsense_d400_datasheet/page_0035.png,160
intel_realsense_d400_datasheet:0036,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,36,page_0036.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0036.png,data/pages/intel_realsense_d400_datasheet/page_0036.png,160
intel_realsense_d400_datasheet:0037,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,37,page_0037.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0037.png,data/pages/intel_realsense_d400_datasheet/page_0037.png,160
intel_realsense_d400_datasheet:0038,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,38,page_0038.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0038.png,data/pages/intel_realsense_d400_datasheet/page_0038.png,160
intel_realsense_d400_datasheet:0039,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,39,page_0039.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0039.png,data/pages/intel_realsense_d400_datasheet/page_0039.png,160
intel_realsense_d400_datasheet:0040,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,40,page_0040.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0040.png,data/pages/intel_realsense_d400_datasheet/page_0040.png,160
intel_realsense_d400_datasheet:0041,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,41,page_0041.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0041.png,data/pages/intel_realsense_d400_datasheet/page_0041.png,160
intel_realsense_d400_datasheet:0042,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,42,page_0042.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0042.png,data/pages/intel_realsense_d400_datasheet/page_0042.png,160
intel_realsense_d400_datasheet:0043,intel_realsense_d400_datasheet,intel_realsense_d400_datasheet.pdf,/users/xyk/robotdoc-rag/data/raw_pdfs/intel_realsense_d400_datasheet.pdf,43,page_0043.png,/users/xyk/robotdoc-rag/data/pages/intel_realsense_d400_datasheet/page_0043.png,data/pages/intel_realsense_d400_datasheet/page_0043.png,160
